Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-15,117.66258027353581,118.28523595436405,117.30260444260898,117.76959991455078,15792600,0.0,0
2019-04-16,118.34359545320585,118.35332653483744,116.84532805548137,117.4971694946289,14071800,0.0,0
2019-04-17,117.95444149430742,118.54791132747299,117.27341418869493,118.47007751464844,19300900,0.0,0
2019-04-18,118.87869543655292,120.1726472531703,118.0128147240006,120.02671813964844,27991000,0.0,0
2019-04-22,119.29704499956968,120.63964482629227,119.24839701243828,120.4061508178711,15648700,0.0,0
2019-04-23,120.7369436996355,122.17683962371663,120.47426384553545,122.04063415527344,24025500,0.0,0
2019-04-24,122.38112204673267,122.43949368587194,121.14553458559348,121.62226104736328,31257000,0.0,0
2019-04-25,126.53542840939568,127.80992560610095,125.33876502905258,125.65008544921875,38033900,0.0,0
2019-04-26,126.18516457512706,126.98294993822651,125.5235995040224,126.3700180053711,23654900,0.0,0
2019-04-29,126.3797475884174,126.65215849461654,125.84466428034972,126.25328063964844,16324200,0.0,0
2019-04-30,126.29221417932486,127.15809504867943,125.88359774218624,127.0608139038086,24166500,0.0,0
2019-05-01,126.9926926431813,127.1094359449371,124.23938262960786,124.41450500488281,26821700,0.0,0
2019-05-02,124.51178687768854,124.5312416182296,122.11844554591462,122.78974914550781,27350200,0.0,0
2019-05-03,123.90860021098023,125.92249639538697,123.80158056913274,125.4068603515625,24911100,0.0,0
2019-05-06,122.96487058461504,125.07606249300795,122.69245968322761,124.67716979980469,24239800,0.0,0
2019-05-07,123.03298272352893,123.73347219363019,120.85368792304575,122.11845397949219,36017700,0.0,0
2019-05-08,122.04062377303688,122.94542140651734,121.36932014807505,122.10872650146484,28419000,0.0,0
2019-05-09,120.92178288566187,122.3811333804114,120.22129346055964,122.09899139404297,27235800,0.0,0
2019-05-10,121.52498948362474,124.46314535208505,120.4645242144077,123.68482208251953,30915100,0.0,0
2019-05-13,120.74667724435679,122.1476562884989,119.70567404423494,120.00727081298828,33944900,0.0,0
2019-05-14,120.51317384614222,122.46869828354515,120.34777513882082,121.34986877441406,25266300,0.0,0
2019-05-15,121.3400935891256,123.73251958205982,120.79324761493676,123.05873107910156,24722700,0.46,0
2019-05-16,123.77159350148104,126.33979780335385,123.48840710754251,125.90036010742188,30112200,0.0,0
2019-05-17,125.29493590347542,127.39442358508694,124.91410082079933,125.06058502197266,25770500,0.0,0
2019-05-20,123.5469819663059,124.59183840408582,122.80484609749583,123.25403594970703,23706900,0.0,0
2019-05-21,124.43561264408436,124.53326132462216,123.60558768433789,123.9180679321289,15293300,0.0,0
2019-05-22,123.64463779116898,125.22657309741538,123.54698166908815,124.66996002197266,15396500,0.0,0
2019-05-23,123.2345154650635,123.32240449490926,121.80882383189956,123.2149887084961,23603800,0.0,0
2019-05-24,123.9278289725484,124.42583945396305,123.00991503014141,123.27356719970703,14123400,0.0,0
2019-05-28,123.99619622964263,124.99222474250796,123.08804929874317,123.19546508789062,23128400,0.0,0
2019-05-29,122.43378319394233,122.4435502971928,121.12527446282171,122.0041275024414,22763100,0.0,0
2019-05-30,122.31659389304721,122.80484469859972,121.84786984166574,122.77555084228516,16829600,0.0,0
2019-05-31,121.31080631808864,121.69164137518737,120.42218621811388,120.77372741699219,26646800,0.0,0
2019-06-03,120.93973795761454,121.44752303006577,116.21347315315742,117.02396392822266,37983600,0.0,0
2019-06-04,118.43012509812081,120.38312850000305,117.81493170856993,120.26595306396484,29382600,0.0,0
2019-06-05,122.01388842947215,122.91227568497247,121.29127923384789,122.87321472167969,24926100,0.0,0
2019-06-06,123.46886721405035,124.96291350059805,122.64860197920848,124.81643676757812,21459000,0.0,0
2019-06-07,126.15425649049817,129.14234929622606,125.24610216509521,128.31231689453125,33885600,0.0,0
2019-06-10,129.28881859997367,130.9293491974977,128.89822388163782,129.484130859375,26477100,0.0,0
2019-06-11,130.73405195550228,131.08559316241298,128.19514158334354,128.99588012695312,23913700,0.0,0
2019-06-12,128.3123262950632,128.8689394546753,127.63855259165548,128.4002227783203,17092500,0.0,0
2019-06-13,128.87870194450346,129.87473794138282,128.4685729811378,129.21072387695312,17200800,0.0,0
2019-06-14,129.15210877834264,130.64615517923122,128.54668249569673,129.337646484375,17821700,0.0,0
2019-06-17,129.51342466052694,130.58756758558857,129.4157685308698,129.72825622558594,14517800,0.0,0
2019-06-18,131.0367552458503,132.06208493060578,130.43132900733454,131.9839630126953,25934500,0.0,0
2019-06-19,131.8277372820936,132.7358767645911,130.6656978064584,132.50152587890625,23744400,0.0,0
2019-06-20,134.22015391975063,134.42522583015634,132.53081017303347,133.73190307617188,33042600,0.0,0
2019-06-21,133.37059927260594,134.49357022792694,133.2534238408112,133.75143432617188,36727900,0.0,0
2019-06-24,133.78073403436494,135.14783046586356,133.78073403436494,134.5424041748047,20628800,0.0,0
2019-06-25,134.024876098809,134.3568831447823,129.61108365740523,130.2946319580078,33327400,0.0,0
2019-06-26,131.19299595717158,132.55033258554593,130.4606197569646,130.78285217285156,23657700,0.0,0
2019-06-27,130.98795152767516,131.54456470864218,130.37275062244532,130.99771118164062,16557500,0.0,0
2019-06-28,131.40781556592682,131.4371094192559,130.0309448585385,130.81214904785156,30043000,0.0,0
2019-07-01,133.41943354074533,133.48778091239322,131.79843712444458,132.4917449951172,22613500,0.0,0
2019-07-02,132.92139291821613,133.3803498618697,132.15972286284043,133.37059020996094,15237800,0.0,0
2019-07-03,133.58542478741472,134.50333869556684,133.08739942435264,134.22991943359375,13629300,0.0,0
2019-07-05,132.74563264573663,134.1029693019251,132.5308010972551,133.8393096923828,18141100,0.0,0
2019-07-08,133.19481527667332,133.87837833223844,132.18901979806236,133.74166870117188,16779700,0.0,0
2019-07-09,132.80422066627656,133.75142843216491,132.6089233218138,133.25341796875,19953100,0.0,0
2019-07-10,133.90765078477156,135.32357493025765,133.8002350275151,134.61073303222656,24204400,0.0,0
2019-07-11,134.95252979162208,135.9485656816838,134.63028244777175,135.1478271484375,22327900,0.0,0
2019-07-12,135.58726471686992,135.8606839962369,134.76699197853574,135.63607788085938,18936800,0.0,0
2019-07-15,136.16339713409084,136.26103836230294,135.20642965630637,135.63607788085938,16651500,0.0,0
2019-07-16,135.69466871607554,135.7825502839059,133.3120024311293,133.8588409423828,22726100,0.0,0
2019-07-17,134.4642920033422,134.68888324047168,133.0190735423257,133.06790161132812,20211000,0.0,0
2019-07-18,132.36480378752535,133.40965282187565,131.505477553493,133.21435546875,30381800,0.0,0
2019-07-19,136.92504900333935,137.36447172230248,133.24363397512943,133.40963745117188,48992400,0.0,0
2019-07-22,134.18111815774097,135.91929019878668,134.10299622440647,135.17713928222656,25074900,0.0,0
2019-07-23,136.47586370062336,136.7004698057576,134.78652003724238,136.01690673828125,18034600,0.0,0
2019-07-24,135.63608970704774,137.4328642855639,135.58727653880226,137.413330078125,20738300,0.0,0
2019-07-25,137.1301180692219,137.30589611243533,136.04621555370804,136.89576721191406,18356900,0.0,0
2019-07-26,137.07154516716105,138.3507600689764,137.003197793138,138.0187530517578,19037600,0.0,0
2019-07-29,138.1749756181795,138.18473527004076,136.09502245387404,137.7160186767578,16605900,0.0,0
