Date,Close
2019-04-15,
2019-04-16,
2019-04-17,
2019-04-18,
2019-04-22,
2019-04-23,
2019-04-24,
2019-04-25,
2019-04-26,
2019-04-29,
2019-04-30,
2019-05-01,
2019-05-02,
2019-05-03,
2019-05-06,
2019-05-07,
2019-05-08,
2019-05-09,
2019-05-10,
2019-05-13,
2019-05-14,
2019-05-15,
2019-05-16,
2019-05-17,
2019-05-20,
2019-05-21,
2019-05-22,
2019-05-23,
2019-05-24,
2019-05-28,
2019-05-29,
2019-05-30,
2019-05-31,
2019-06-03,
2019-06-04,
2019-06-05,
2019-06-06,
2019-06-07,
2019-06-10,
2019-06-11,
2019-06-12,
2019-06-13,
2019-06-14,
2019-06-17,
2019-06-18,
2019-06-19,
2019-06-20,
2019-06-21,
2019-06-24,
2019-06-25,
2019-06-26,
2019-06-27,
2019-06-28,
2019-07-01,
2019-07-02,
2019-07-03,
2019-07-05,
2019-07-08,
2019-07-09,
2019-07-10,
2019-07-11,
2019-07-12,
2019-07-15,
2019-07-16,
2019-07-17,
2019-07-18,
2019-07-19,
2019-07-22,
2019-07-23,
2019-07-24,
2019-07-25,
2019-07-26,
2019-07-29,
2019-07-30,
2019-07-31,
2019-08-01,
2019-08-02,
2019-08-05,
2019-08-06,
2019-08-07,
2019-08-08,
2019-08-09,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,
2019-08-16,
2019-08-19,
2019-08-20,
2019-08-21,
2019-08-22,
2019-08-23,
2019-08-26,
2019-08-27,
2019-08-28,
2019-08-29,
2019-08-30,
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,
2019-09-09,
2019-09-10,
2019-09-11,
2019-09-12,
2019-09-13,
2019-09-16,
2019-09-17,
2019-09-18,
2019-09-19,
2019-09-20,
2019-09-23,
2019-09-24,
2019-09-25,
2019-09-26,
2019-09-27,
2019-09-30,
2019-10-01,
2019-10-02,
2019-10-03,
2019-10-04,
2019-10-07,
2019-10-08,
2019-10-09,
2019-10-10,
2019-10-11,1.5175792294956918
2019-10-14,1.5010101211375624
2019-10-15,1.6520242544304058
2019-10-16,1.4973151913068912
2019-10-17,1.3304426651495929
2019-10-18,1.1414866806353594
2019-10-21,1.0872952376294462
2019-10-22,0.9761295699399675
2019-10-23,0.7456746408397971
2019-10-24,0.8708232584368764
2019-10-25,0.931971027739339
2019-10-28,1.0896527502142868
2019-10-29,1.2047839701517031
2019-10-30,1.4453544297765828
2019-10-31,1.1740421393437195
2019-11-01,1.2530700522666425
2019-11-04,1.516256442265631
2019-11-05,1.5110253095345891
2019-11-06,1.4849284742717004
2019-11-07,1.3789095617894311
2019-11-08,1.8112395414795015
2019-11-11,1.7161655558475193
2019-11-12,1.6481618567661347
2019-11-13,1.4548243083076808
2019-11-14,1.5732196282845083
2019-11-15,1.8499222150884094
2019-11-18,1.821516661467133
2019-11-19,1.7653208525417727
2019-11-20,1.8718708756071194
2019-11-21,1.857533288390434
2019-11-22,1.871410586453433
2019-11-25,2.079738904885092
2019-11-26,2.0698477425790234
2019-11-27,2.2708797065660917
2019-11-29,2.5907571510236043
2019-12-02,2.2067681045189365
2019-12-03,1.9840045113511526
2019-12-04,1.8651657666225852
2019-12-05,1.6049127528390088
2019-12-06,1.6349345589656863
2019-12-09,1.6485301685335227
2019-12-10,1.6836296299163171
2019-12-11,1.6568868568843544
2019-12-12,1.7527706701287853
2019-12-13,1.8089583448668978
2019-12-16,1.7021185759752158
2019-12-17,1.5983344618933208
2019-12-18,1.4767042738823646
2019-12-19,1.5675048031731422
2019-12-20,1.6186811178726013
2019-12-23,2.0299539067079726
2019-12-24,1.9857136162060838
2019-12-26,2.056639804866525
2019-12-27,2.0937359174675048
2019-12-30,1.8537533359523442
2019-12-31,1.7884234479923762
2020-01-02,1.9082684407676025
2020-01-03,1.7917689353056692
2020-01-06,1.8288096936329643
2020-01-07,1.7633259061782307
2020-01-08,1.819462844589223
2020-01-09,1.906618002007951
2020-01-10,1.8141316602306186
2020-01-13,1.9398874859350326
2020-01-14,2.0149072581578458
2020-01-15,2.153363000137816
2020-01-16,2.3235324185599895
2020-01-17,2.36762519390506
2020-01-21,2.190630855377292
2020-01-22,2.068661524858233
2020-01-23,2.0270038311132605
2020-01-24,1.9514812284200687
2020-01-27,1.6647996950419224
2020-01-28,1.88333358964932
2020-01-29,2.0930718796147167
2020-01-30,2.725969306393134
2020-01-31,2.414621824406513
2020-02-03,2.7350096023108854
2020-02-04,3.4876415084588825
2020-02-05,3.2972665490623
2020-02-06,3.4408468701766584
2020-02-07,3.2253646493260884
2020-02-10,3.5564338687047337
2020-02-11,3.4278145945582805
2020-02-12,3.254012242607011
2020-02-13,3.62664549887815
2020-02-14,3.7484725951016102
2020-02-18,3.6794833327664587
2020-02-19,3.5487523726377668
2020-02-20,3.4491353090151913
2020-02-21,2.878371524529556
2020-02-24,2.3610950930188377
2020-02-25,2.5727015707391323
2020-02-26,2.54689408627517
2020-02-27,1.576398696357164
